CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
1,-0.026982001252641483,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,9.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,1.0,1,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,8.0,5,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,-0.14204923548989296,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,15.0,1.0,2.0,2,2.0,3.0,2.0,2,2.0,2.0,2,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,7.0,5,1,2.0,1.0,12,2.0,1.0,7.0,2.0,1.0,2.0
0,-0.03584457019740455,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,10.0,1.0,2.0,3,1.0,2.0,2.0,2,4.0,2.0,2,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,6,1,2.0,1.0,10,2.0,1.0,1.0,2.0,1.0,1.0
0,0.021915422199879617,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,12.0,1.0,2.0,2,5.0,2.0,1.0,2,3.0,1.0,1,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,17.0,4,1,2.0,1.0,9,1.0,1.0,1.0,2.0,1.0,2.0
1,-0.025602993415852628,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,4,4.0,2.0,2.0,1,2.0,2.0,2,3.0,4.0,1.0,3.0,6.0,2.0,1.0,2.0,4.0,9.0,6,1,2.0,1.0,11,2.0,1.0,7.0,2.0,1.0,2.0
0,0.10578283184013497,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,1.0,2.0,2,5.0,2.0,1.0,1,2.0,2.0,6,3.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,10.0,6,1,2.0,2.0,9,2.0,1.0,6.0,2.0,1.0,1.0
0,0.1089879515862448,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,11.0,1.0,2.0,4,8.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,7.0,2,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,0.15058341474509113,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,3.0,4.0,8.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,2,3.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,7.0,6,1,2.0,1.0,9,1.0,1.0,1.0,2.0,2.0,1.0
1,-0.32628421989965817,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,97.0,1.0,2.0,2,8.0,2.0,2.0,2,1.0,1.0,2,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,-0.10850251775202469,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,12.0,1.0,2.0,1,2.0,2.0,2.0,2,3.0,2.0,2,2.0,1.0,2.0,4.0,6.0,1.0,2.0,2.0,4.0,10.0,6,1,2.0,1.0,10,1.0,1.0,7.0,2.0,1.0,1.0
1,-0.11579962625314667,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,9.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,2.0,2,1.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,8.0,5,1,1.0,1.0,10,2.0,1.0,6.0,2.0,1.0,2.0
1,0.08126150603926949,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,15.0,1.0,1.0,1,2.0,3.0,2.0,2,3.0,2.0,3,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,12.0,5,1,2.0,1.0,10,2.0,1.0,7.0,2.0,1.0,2.0
1,-0.11971993240387473,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,7.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,3,3.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,3.0,7.0,5,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,0.06347279064761782,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,17.0,6,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,1.0
1,-0.15073238574605097,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,1.0,2.0,1,1.0,2.0,2.0,4,1.0,1.0,4,3.0,6.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,12.0,3,1,1.0,2.0,9,2.0,1.0,7.0,2.0,1.0,1.0
0,0.036710236531198634,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,13.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,4,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,10.0,6,1,1.0,1.0,9,2.0,1.0,7.0,2.0,1.0,1.0
1,0.1480604621421186,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,1.0,7.0,1.0,2.0,1,1.0,1.0,2.0,2,2.0,1.0,2,3.0,1.0,1.0,3.0,6.0,2.0,3.0,2.0,1.0,10.0,2,2,2.0,3.0,1,2.0,6.0,1.0,2.0,2.0,2.0
1,0.10929539141834332,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,3.0,7.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,5.0,6.0,5,1,1.0,1.0,1,1.0,3.0,1.0,2.0,1.0,2.0
1,0.04076798665848112,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,1,1.0,4.0,2.0,2,3.0,2.0,3,8.0,1.0,2.0,3.0,3.0,2.0,5.0,1.0,5.0,16.0,2,2,2.0,1.0,11,2.0,6.0,1.0,2.0,1.0,1.0
1,-0.12578652691024123,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,2.0,9.0,1.0,2.0,2,3.0,2.0,1.0,2,3.0,1.0,1,3.0,1.0,1.0,4.0,6.0,2.0,5.0,1.0,5.0,12.0,2,1,1.0,2.0,9,2.0,6.0,7.0,2.0,4.0,2.0
0,-0.0958867531077728,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,5.0,1.0,2.0,4,5.0,2.0,1.0,1,4.0,1.0,6,3.0,6.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,17.0,4,1,1.0,3.0,1,2.0,1.0,7.0,1.0,1.0,2.0
1,0.2100446076957148,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1,7.0,3.0,1.0,2,3.0,1.0,3,1.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,5.0,10.0,5,2,1.0,1.0,1,1.0,1.0,7.0,2.0,1.0,1.0
1,0.05726096235364073,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,9.0,1.0,2.0,1,8.0,2.0,2.0,2,3.0,1.0,3,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,5.0,13.0,2,2,1.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
0,0.05436476605266624,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,7.0,1.0,2.0,3,6.0,1.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,4.0,14.0,3,1,2.0,3.0,11,1.0,6.0,1.0,2.0,1.0,2.0
0,0.36378887283457434,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,97.0,1.0,2.0,4,2.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,5.0,12.0,3,2,2.0,1.0,2,1.0,6.0,7.0,2.0,1.0,2.0
1,-0.17717711424632315,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,8.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,5.0,15.0,2,2,2.0,2.0,5,2.0,4.0,1.0,2.0,1.0,2.0
0,0.12353697656124113,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2,1.0,2.0,1.0,2,5.0,2.0,3,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,8.0,2,1,1.0,1.0,6,1.0,6.0,7.0,2.0,1.0,2.0
0,-0.07017892461770041,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0,2.0,2.0,2,7.0,1.0,2.0,1,3.0,2.0,1,3.0,1.0,1.0,4.0,5.0,2.0,5.0,1.0,3.0,12.0,5,1,1.0,1.0,6,1.0,1.0,6.0,2.0,2.0,2.0
0,0.27293410075621866,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2,7.0,3.0,2.0,2,3.0,1.0,3,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,13.0,3,2,1.0,4.0,1,1.0,1.0,7.0,2.0,2.0,2.0
0,-0.028353788224363293,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,7.0,1.0,2.0,2,4.0,1.0,6,3.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,3.0,6.0,4,6,1.0,1.0,2,2.0,6.0,1.0,2.0,1.0,2.0
1,-0.09619332934200767,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,3.0,8.0,1.0,2.0,2,2.0,2.0,2.0,1,4.0,2.0,3,8.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,14.0,3,2,2.0,2.0,11,2.0,6.0,7.0,2.0,2.0,2.0
1,0.044157424455642615,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,3,1.0,2.0,1.0,2,5.0,2.0,3,3.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,3.0,6.0,2,1,2.0,4.0,1,2.0,1.0,7.0,2.0,1.0,2.0
1,-0.051923265211669095,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,6.0,1.0,97.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,5.0,10.0,3,1,2.0,3.0,11,1.0,6.0,7.0,2.0,2.0,2.0
1,0.07112696221638234,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,11.0,1.0,2.0,1,1.0,2.0,2.0,2,2.0,2.0,1,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,2,1,2.0,1.0,4,1.0,1.0,7.0,1.0,1.0,2.0
0,-0.022049593166864483,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,9.0,1.0,2.0,1,2.0,1.0,2.0,1,3.0,2.0,4,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,15.0,6,3,1.0,1.0,4,2.0,2.0,1.0,1.0,3.0,1.0
0,0.05590533825291159,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,1.0,2.0,2,1.0,3.0,2.0,1,4.0,1.0,1,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,13.0,5,1,2.0,2.0,8,1.0,1.0,7.0,1.0,1.0,2.0
1,-0.31131210364170336,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,1.0,2.0,1,1.0,3.0,2.0,1,2.0,1.0,2,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,14.0,6,1,2.0,1.0,12,2.0,1.0,5.0,1.0,1.0,1.0
0,-0.16970967249463248,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,1,1.0,1.0,2.0,1,2.0,1.0,1,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,6,1,1.0,3.0,2,1.0,1.0,7.0,1.0,2.0,1.0
0,-0.08626477838475269,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,1.0,1.0,2,1.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,14.0,2,2,1.0,4.0,1,1.0,1.0,1.0,1.0,3.0,1.0
0,0.0033407071466679625,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1,1.0,2.0,2.0,2,2.0,1.0,2,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,14.0,6,1,1.0,2.0,2,1.0,6.0,1.0,1.0,2.0,1.0
1,-0.11838082167832947,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,2,1.0,2.0,2.0,1,2.0,1.0,3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5,5,2.0,1.0,5,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.16121238253471756,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2,1.0,1.0,2.0,2,3.0,1.0,3,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4,1,1.0,3.0,1,2.0,1.0,2.0,1.0,2.0,2.0
0,0.25992423677688237,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1,1.0,4.0,2.0,2,3.0,1.0,4,3.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,8.0,5,2,1.0,2.0,5,2.0,2.0,2.0,1.0,3.0,2.0
1,0.10279361426805238,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,16.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,1.0,4,8.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,5,2,2.0,1.0,2,1.0,1.0,5.0,1.0,1.0,2.0
1,-0.09882508091050456,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,8.0,1.0,2.0,2,1.0,2.0,1.0,3,1.0,2.0,4,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,10.0,1,5,1.0,1.0,11,1.0,1.0,1.0,1.0,2.0,2.0
0,0.2564123255576001,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,2,8.0,2.0,1.0,2,2.0,2.0,2,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6,2,1.0,1.0,2,2.0,2.0,2.0,1.0,2.0,1.0
1,0.06954894604637565,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,14.0,2.0,2.0,1,1.0,2.0,2.0,1,4.0,1.0,2,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,5,1,1.0,1.0,2,2.0,1.0,1.0,1.0,2.0,1.0
0,0.11688335307656228,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,1.0,1,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,16.0,5,3,2.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0
0,0.11519204634796971,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,11.0,1.0,2.0,1,1.0,2.0,1.0,1,4.0,1.0,3,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,15.0,5,1,2.0,2.0,6,2.0,2.0,1.0,1.0,1.0,1.0
0,0.0870728642794754,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,9.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,3,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,2,3,2.0,2.0,11,1.0,2.0,7.0,1.0,1.0,1.0
1,0.11805483365762853,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,2.0,1,8.0,3.0,2.0,1,2.0,2.0,1,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,13.0,2,1,2.0,2.0,2,1.0,2.0,1.0,1.0,2.0,1.0
0,0.014768689013996309,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1,1.0,2.0,2.0,1,1.0,1.0,3,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,14.0,5,6,2.0,2.0,1,2.0,1.0,1.0,1.0,1.0,1.0
1,-0.16557767311287636,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,2,1.0,2.0,2.0,2,2.0,2.0,3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,2,1,2.0,4.0,2,1.0,2.0,7.0,1.0,4.0,1.0
0,0.12351175987557811,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,11.0,1.0,2.0,2,2.0,2.0,1.0,1,1.0,1.0,3,3.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,15.0,5,1,2.0,4.0,2,1.0,1.0,1.0,1.0,1.0,2.0
0,-0.08901837722229165,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1,2.0,1.0,1.0,1,2.0,2.0,3,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,7.0,3,1,2.0,1.0,4,2.0,1.0,1.0,2.0,2.0,1.0
0,-0.18413423587874833,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,8.0,1.0,2.0,2,1.0,3.0,2.0,1,1.0,1.0,2,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,6,1,2.0,2.0,7,2.0,1.0,3.0,2.0,2.0,1.0
1,-0.11454896128340372,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,11.0,1.0,1.0,1,1.0,2.0,2.0,2,2.0,2.0,2,3.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,5.0,5,1,2.0,1.0,2,2.0,6.0,1.0,2.0,1.0,1.0
0,0.02524971694768436,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,14.0,1.0,2.0,1,1.0,2.0,2.0,1,2.0,1.0,4,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,10.0,6,3,1.0,1.0,2,2.0,1.0,1.0,1.0,1.0,1.0
0,0.09467358058737448,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,9.0,1.0,1.0,1,1.0,2.0,2.0,1,2.0,2.0,3,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10.0,5,1,2.0,4.0,2,2.0,1.0,2.0,1.0,2.0,2.0
1,0.07431984182294143,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,7.0,1.0,2.0,2,1.0,2.0,2.0,1,1.0,2.0,2,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,17.0,2,1,1.0,2.0,11,1.0,1.0,1.0,1.0,2.0,1.0
0,0.28708782227044005,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11.0,1.0,2.0,1,1.0,1.0,2.0,1,3.0,2.0,2,8.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,8.0,6,1,2.0,1.0,12,1.0,3.0,3.0,1.0,2.0,2.0
1,-0.23533314097657007,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,2,4.0,1.0,1.0,1,4.0,1.0,1,8.0,1.0,1.0,3.0,6.0,2.0,4.0,1.0,4.0,7.0,2,1,2.0,3.0,9,1.0,5.0,7.0,2.0,4.0,2.0
0,-0.04797337424047342,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2,2.0,1.0,2.0,2,3.0,2.0,4,3.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,4.0,17.0,4,1,2.0,5.0,9,1.0,5.0,7.0,2.0,4.0,2.0
0,0.058070046486973295,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,4.0,10.0,1.0,2.0,4,1.0,1.0,2.0,1,5.0,1.0,3,3.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,9.0,4,1,2.0,3.0,12,2.0,6.0,7.0,1.0,4.0,2.0
0,-0.08783025685336114,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,97.0,1.0,2.0,3,2.0,3.0,2.0,2,4.0,2.0,4,8.0,4.0,1.0,2.0,5.0,1.0,4.0,1.0,2.0,10.0,3,3,1.0,2.0,10,2.0,6.0,7.0,2.0,4.0,1.0
1,-0.17029653058576794,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2,5.0,4.0,2.0,2,3.0,2.0,3,3.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,4.0,10.0,1,1,1.0,2.0,2,2.0,6.0,7.0,1.0,4.0,2.0
0,-0.06547490921018899,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,3,9.0,2.0,2.0,1,5.0,1.0,3,3.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,2.0,8.0,3,1,1.0,3.0,9,1.0,6.0,2.0,1.0,2.0,2.0
0,0.21296816098511023,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,1,6.0,1.0,2.0,2,3.0,1.0,3,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,5.0,7.0,5,1,1.0,5.0,12,2.0,6.0,7.0,2.0,4.0,2.0
1,0.008141754051799463,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2,6.0,1.0,2.0,2,3.0,2.0,3,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,12.0,2,6,2.0,2.0,10,2.0,2.0,7.0,2.0,4.0,1.0
0,-0.1247220793165272,1.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,5.0,1.0,2.0,3,7.0,2.0,2.0,1,4.0,1.0,5,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,12.0,3,3,2.0,5.0,9,2.0,2.0,3.0,2.0,4.0,2.0
0,-0.042020412613941384,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,4,4.0,1.0,2.0,1,1.0,1.0,6,3.0,1.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,8.0,2,1,2.0,1.0,9,2.0,2.0,7.0,1.0,2.0,1.0
0,0.03856811648475304,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,7.0,2.0,2.0,1,1.0,3.0,2.0,2,5.0,2.0,6,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,10.0,2,5,2.0,2.0,4,2.0,1.0,1.0,1.0,4.0,2.0
1,0.10217161593329742,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,5,2.0,1.0,2.0,2,3.0,1.0,3,8.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,9.0,2,1,1.0,2.0,9,2.0,6.0,7.0,1.0,4.0,2.0
1,0.11764845078527242,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,3,8.0,1.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,17.0,2,1,2.0,1.0,9,1.0,6.0,7.0,1.0,4.0,2.0
0,0.16970462609580345,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,1,1.0,1.0,2.0,2,4.0,1.0,3,1.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,4.0,7.0,3,1,2.0,1.0,11,2.0,1.0,7.0,1.0,1.0,2.0
0,-0.22280207585010586,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2,6.0,1.0,2.0,1,4.0,1.0,3,3.0,5.0,1.0,1.0,5.0,2.0,4.0,1.0,4.0,12.0,2,1,1.0,2.0,9,2.0,6.0,3.0,2.0,1.0,2.0
0,0.038867790728318946,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1,1.0,1.0,2.0,2,3.0,2.0,3,3.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,3,1,1.0,1.0,7,2.0,6.0,7.0,2.0,4.0,2.0
1,-0.11731666066842597,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2,7.0,3.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,5,1,2.0,2.0,11,1.0,6.0,3.0,2.0,2.0,2.0
1,0.02583980777642898,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,2.0,4,2.0,4.0,2.0,2,4.0,2.0,3,1.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,6.0,2,1,1.0,1.0,1,2.0,2.0,7.0,2.0,2.0,2.0
