investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,2.1283840560724103,11,3.0,2.0,1,2,16.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,4,2.0,2.0,0,4.0,1,2.0,3.0,2.0,5.0,1,2.0,2.0,5.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,-0.041748928993540636,2,4.0,2.0,1,2,7.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,1.0,2,1.0,3.0,1.0,1.0,2,2.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.7700507359428506,9,1.0,2.0,1,5,8.0,4.0,1.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,4.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,10.0,3.0,4.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,7.0,2.0,1.0,2.0,1.9773504051137218,12,2.0,1.0,1,2,10.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,8.0,6,1.0,2.0,0,3.0,2,2.0,1.0,2.0,1.0,4,1.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.227502622757575,11,1.0,2.0,1,4,9.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3,2.0,2.0,1,2.0,1,2.0,2.0,1.0,5.0,3,2.0,1.0,8.0,3.0,5.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.06366705200243444,11,1.0,2.0,1,2,12.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1,2.0,2.0,1,3.0,1,2.0,2.0,2.0,5.0,2,2.0,1.0,12.0,4.0,1.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.6035011561212518,1,1.0,2.0,1,1,17.0,4.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,1,2.0,2.0,1.0,5.0,3,2.0,2.0,9.0,2.0,3.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0465944087164,10,4.0,2.0,7,5,10.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,6.0,2.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.229930050059597,11,2.0,1.0,1,3,10.0,5.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,6,2.0,2.0,1,3.0,4,2.0,4.0,2.0,1.0,2,2.0,1.0,5.0,1.0,5.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,2.7959142524192573,11,1.0,1.0,1,3,10.0,5.0,2.0,5.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,3,1.0,1.0,1,3.0,2,1.0,2.0,1.0,2.0,2,2.0,1.0,5.0,4.0,3.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0429937253155899,12,1.0,1.0,2,3,8.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1,1.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,97.0,2.0,3.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.1856912736779597,11,4.0,1.0,1,3,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,3.0,1.0,1.0,1,2.0,2.0,13.0,1.0,5.0,2.0,2.0,2.0
1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,2.9257071172287095,2,3.0,1.0,2,5,14.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3,2.0,1.0,0,5.0,1,2.0,4.0,1.0,9.0,2,2.0,2.0,12.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.837593260798904,2,1.0,2.0,1,2,8.0,4.0,1.0,2.0,2.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,6,2.0,2.0,0,3.0,2,2.0,1.0,2.0,6.0,4,2.0,1.0,8.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0347198451567086,1,3.0,2.0,1,2,8.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,1,2.0,3.0,2.0,1.0,3,2.0,2.0,10.0,1.0,5.0,2.0,2.0,1.0
1.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,-0.02428987907034357,12,3.0,2.0,1,2,11.0,5.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,6,2.0,1.0,0,3.0,2,1.0,3.0,1.0,6.0,1,2.0,1.0,97.0,2.0,6.0,2.0,1.0,1.0
2.0,2.0,2.0,2.0,7.0,3.0,2.0,2.0,-0.13754529897338189,11,1.0,2.0,1,6,14.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,3.0,1,1.0,3.0,2.0,6.0,1,2.0,1.0,7.0,4.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.1165739567488129,12,1.0,2.0,1,3,12.0,4.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,5.0,3.0,2,2.0,2.0,1,4.0,2,2.0,2.0,2.0,2.0,4,2.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.9678946672949378,11,1.0,2.0,1,3,10.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,6.0,3.0,1,2.0,2.0,1,4.0,2,2.0,1.0,1.0,2.0,4,2.0,2.0,10.0,3.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0188961695885594,1,1.0,1.0,1,5,14.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,3,2.0,1.0,9.0,3.0,2.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.890643014978557,2,5.0,2.0,3,4,11.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,2.0,2.0,7.0,2,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.016855649216301723,1,5.0,1.0,1,5,7.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.2960795943622774,1,4.0,2.0,1,5,5.0,3.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,3.0,2.0,2.0,2,2.0,2.0,9.0,1.0,4.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.544678785010162,2,3.0,2.0,1,5,17.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,1.0,2,2.0,1.0,9.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,7.0,6.0,1.0,2.0,0.048359894115517894,10,2.0,1.0,2,1,7.0,5.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,6,1.0,2.0,0,3.0,2,2.0,2.0,1.0,9.0,3,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.7427992874615863,1,2.0,2.0,1,6,4.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,3.0,1,2.0,3.0,2.0,7.0,2,2.0,2.0,16.0,3.0,5.0,2.0,2.0,3.0
1.0,2.0,2.0,1.0,7.0,6.0,2.0,1.0,-0.12922999704009192,11,1.0,2.0,1,3,10.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0,3,2.0,2.0,1,2.0,1,2.0,1.0,1.0,9.0,4,2.0,1.0,10.0,4.0,4.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8460552281365967,1,4.0,2.0,6,4,10.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,5.0,2,1.0,3.0,2.0,1.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.23865580550804436,1,4.0,1.0,1,6,7.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,5.0,2,2.0,2.0,11.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.19915936449955693,10,2.0,1.0,1,6,8.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2,1.0,2.0,1,1.0,1,2.0,2.0,2.0,5.0,2,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8732666807209926,2,5.0,2.0,1,4,5.0,3.0,1.0,4.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,11.0,4.0,4.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.06036956525412,12,5.0,2.0,1,3,17.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,1,2.0,1.0,8.0,4.0,2.0,2.0,1.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.023220910969685735,9,2.0,2.0,1,3,12.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2,2.0,2.0,0,3.0,2,1.0,2.0,2.0,8.0,2,2.0,1.0,12.0,4.0,4.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.025125742226703,1,4.0,2.0,1,5,17.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,10.0,2.0,5.0,2.0,1.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.8465693177468272,11,1.0,2.0,1,3,5.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,2,2.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,11.0,4.0,3.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,2.1605436421245967,5,4.0,2.0,4,2,7.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,5,2.0,2.0,0,4.0,2,2.0,3.0,1.0,1.0,4,2.0,2.0,9.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.944536782375752E-4,10,1.0,2.0,1,6,10.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2,2.0,2.0,1,3.0,2,2.0,3.0,2.0,7.0,1,2.0,1.0,11.0,4.0,4.0,2.0,1.0,3.0
1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,-0.22895980342874447,2,1.0,1.0,1,6,7.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4,2.0,1.0,0,4.0,2,2.0,3.0,2.0,5.0,2,2.0,2.0,97.0,2.0,5.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.7884247458986622,2,4.0,2.0,1,2,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,1,2.0,3.0,2.0,5.0,1,2.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.052924322902469,10,1.0,2.0,1,6,14.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,4.0,1,2.0,2.0,2.0,1.0,3,2.0,1.0,14.0,4.0,1.0,1.0,2.0,2.0
2.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,1.218935922780817,1,1.0,1.0,1,3,8.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,3.0501683122747316,5,1.0,2.0,1,5,14.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1,2.0,1.0,1,2.0,2,2.0,2.0,2.0,7.0,2,2.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.788898356689704,1,1.0,1.0,1,3,8.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,1,1.0,3.0,1.0,1.0,3,2.0,1.0,9.0,2.0,4.0,2.0,2.0,1.0
1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8865032417024226,1,3.0,2.0,1,4,13.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,4,1.0,2.0,0,4.0,1,1.0,2.0,1.0,5.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.2041496865356867,12,1.0,2.0,6,5,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,1,2.0,2.0,2.0,1.0,4,2.0,1.0,16.0,2.0,4.0,2.0,2.0,2.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.12009972286288001,1,4.0,2.0,1,3,8.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,1,2.0,3.0,2.0,6.0,4,1.0,1.0,1.0,1.0,6.0,2.0,2.0,4.0
1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.04725905751384681,10,1.0,1.0,2,5,12.0,5.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,3,2.0,2.0,1,3.0,2,2.0,3.0,1.0,5.0,1,2.0,1.0,6.0,2.0,4.0,1.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0249257398321125,11,1.0,1.0,1,5,13.0,4.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,3,2.0,1.0,1,3.0,2,2.0,2.0,1.0,5.0,1,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.030678561034065906,1,1.0,1.0,1,6,6.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3,2.0,2.0,1,4.0,2,2.0,2.0,1.0,9.0,2,2.0,1.0,6.0,3.0,3.0,1.0,2.0,3.0
2.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,3.2172054842450613,10,4.0,2.0,1,2,12.0,3.0,1.0,4.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,1,2.0,3.0,1.0,1.0,1,2.0,2.0,4.0,4.0,5.0,2.0,2.0,4.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.12719048255723978,1,4.0,2.0,5,5,5.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5,1.0,2.0,0,3.0,1,2.0,4.0,1.0,1.0,3,2.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0
1.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,-0.16668759525347332,12,4.0,2.0,1,4,10.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,1,2.0,1.0,1.0,5.0,4,2.0,2.0,13.0,3.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,1.079786433069318,1,2.0,2.0,2,4,12.0,2.0,2.0,2.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,8.0,2,1.0,2.0,1,2.0,2,2.0,2.0,2.0,2.0,2,3.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0
2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.1147670049906664,2,1.0,1.0,1,3,17.0,4.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,6,2.0,2.0,1,2.0,1,2.0,2.0,1.0,7.0,1,2.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.9879205744056727,1,2.0,2.0,2,3,14.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,1,2.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.8411024584598876,12,2.0,1.0,1,5,10.0,1.0,3.0,3.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1,2.0,2.0,1,2.0,2,1.0,2.0,1.0,5.0,1,2.0,1.0,13.0,1.0,5.0,1.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0540306104323665,1,5.0,2.0,7,2,17.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,5,1.0,1.0,0,4.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,7.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,3.0,2.0,2.0,1.1732829965408742,2,1.0,2.0,2,5,8.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,3,1.0,2.0,1,4.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,8.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.3498035514284767,2,1.0,2.0,1,4,8.0,3.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,1.0,8.0,3,1.0,1.0,0,2.0,2,2.0,1.0,1.0,1.0,1,2.0,1.0,15.0,4.0,5.0,2.0,2.0,2.0
1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.11106300822886932,11,4.0,1.0,1,4,8.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,5,2.0,1.0,0,4.0,1,2.0,3.0,1.0,1.0,2,2.0,2.0,97.0,2.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.9195315661684014,12,1.0,1.0,1,6,12.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,6.0,2,2.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0
2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.9211506549481874,1,1.0,1.0,1,3,3.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,3,2.0,1.0,1,3.0,2,2.0,2.0,1.0,5.0,1,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.9839966492715664,10,1.0,1.0,1,5,7.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,1.0,2,2.0,2.0,1.0,1.0,4,2.0,1.0,12.0,4.0,3.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,-0.04352204347447337,2,2.0,1.0,1,4,7.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2,2.0,2.0,1,4.0,1,1.0,2.0,2.0,5.0,2,2.0,1.0,8.0,3.0,3.0,2.0,2.0,4.0
2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.03456671089750851,11,3.0,2.0,1,2,12.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4,2.0,1.0,0,3.0,1,2.0,1.0,2.0,5.0,4,2.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,1.9266654873534572,2,2.0,2.0,1,5,17.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,1,2.0,1.0,2.0,6.0,2,2.0,1.0,6.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,6.0,1.0,2.0,0.06114005322270737,10,1.0,1.0,4,5,13.0,3.0,1.0,3.0,2.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,1,2.0,3.0,1.0,1.0,1,2.0,2.0,10.0,4.0,4.0,2.0,2.0,3.0
2.0,2.0,1.0,2.0,7.0,6.0,1.0,2.0,2.151563003718098,11,3.0,2.0,1,2,5.0,3.0,1.0,2.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,3.0,3,1.0,2.0,0,4.0,1,2.0,3.0,1.0,6.0,1,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0
1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.9270154664626279,10,1.0,2.0,1,2,16.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1,2.0,2.0,0,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,9.0,4.0,3.0,1.0,2.0,3.0
2.0,4.0,2.0,2.0,7.0,2.0,1.0,2.0,2.9723120724099092,1,5.0,2.0,1,4,12.0,5.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,3,2.0,2.0,0,4.0,2,2.0,1.0,2.0,1.0,3,2.0,2.0,5.0,4.0,4.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,1.8305342208026594,11,1.0,2.0,1,3,10.0,5.0,1.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,6,2.0,2.0,1,4.0,2,2.0,2.0,1.0,5.0,1,2.0,1.0,97.0,1.0,4.0,2.0,2.0,5.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.8924933781857463,11,1.0,2.0,1,4,7.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0
1.0,4.0,2.0,1.0,2.0,6.0,2.0,2.0,0.1630893241477052,2,2.0,2.0,1,6,7.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3,2.0,1.0,0,3.0,1,2.0,1.0,1.0,7.0,2,2.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,7.0,6.0,2.0,2.0,0.03909084593918565,1,1.0,2.0,1,2,10.0,5.0,2.0,4.0,1.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,2,2.0,2.0,0,3.0,2,2.0,4.0,2.0,1.0,3,2.0,1.0,4.0,2.0,5.0,2.0,2.0,5.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.791075827352116,2,4.0,1.0,1,3,8.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,2.0,1,2.0,3.0,2.0,1.0,2,2.0,2.0,9.0,2.0,5.0,2.0,2.0,3.0
2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.1243797192134393,1,3.0,2.0,1,2,4.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4,2.0,2.0,0,5.0,2,2.0,1.0,2.0,5.0,4,2.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,7.0,6.0,1.0,2.0,1.8299435153993397,5,4.0,2.0,3,5,8.0,5.0,2.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,3,2.0,2.0,1,3.0,2,1.0,1.0,2.0,1.0,4,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.33641229252930505,5,1.0,2.0,1,2,6.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,1.0,2,2.0,2.0,2.0,1.0,3,2.0,2.0,7.0,1.0,4.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8539933546629066,1,4.0,2.0,7,5,6.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,8.0,4,1.0,2.0,0,2.0,2,2.0,3.0,1.0,1.0,4,2.0,2.0,12.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,3.1483244805056048,2,2.0,1.0,2,4,8.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1,1.0,2.0,1,2.0,2,2.0,1.0,2.0,6.0,1,2.0,2.0,7.0,1.0,2.0,2.0,2.0,2.0
