numchildren,CC22_300d_5,CC22_300d_2,CC22_300d_1,gunown,transgender,sexuality,industry,presvote16post,faminc_new,marstat,religpew,pew_religimp,investor,employ,ideo5,presvote20post,urbancity,CC22_360,CC22_333,CC22_327a,CC22_320c,CC22_320b,CC22_320a,CC22_309f,CC22_309e,CC22_306,CC22_304,CC22_303,CC22_302,CC22_300d_6,CC22_300d_4,CC22_300d_3,CC22_300b_8,CC22_300b_7,CC22_300b_6,CC22_300b_5,CC22_300b_4,CC22_300b_3,CC22_300b_2,CC22_300b_1,hispanic,race,educ,gender4
-0.09224995320046496,2.0,2.0,2.0,3.0,2.0,2.0,13.0,7.0,6.0,3.0,11,1.0,2.0,5.0,6,6.0,4,4.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,2,2
0.27517730706617866,2.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,1.0,6.0,11,3.0,2.0,2.0,6,6.0,1,4.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,6,2
-0.0037104913828565128,2.0,2.0,2.0,3.0,2.0,4.0,8.0,7.0,3.0,5.0,11,1.0,2.0,6.0,6,6.0,4,1.0,2.0,1.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,2
-0.2100838115013879,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,1,2.0,2.0,6.0,3,2.0,2,2.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,3,2
0.03444347233145986,2.0,2.0,2.0,3.0,2.0,1.0,9.0,7.0,3.0,5.0,11,4.0,2.0,5.0,3,6.0,2,4.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,1
-0.06144499570356542,2.0,2.0,2.0,3.0,2.0,1.0,7.0,7.0,97.0,5.0,2,4.0,1.0,6.0,5,2.0,4,2.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,2,2
0.04199921693759024,2.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,97.0,5.0,1,1.0,1.0,9.0,3,6.0,2,1.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,2,2
-0.15518101322377245,2.0,2.0,2.0,3.0,2.0,5.0,17.0,7.0,1.0,5.0,1,4.0,2.0,4.0,3,6.0,4,1.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6,1,2
-0.14700511145813794,2.0,2.0,2.0,2.0,2.0,1.0,10.0,7.0,1.0,5.0,11,2.0,2.0,5.0,3,2.0,1,2.0,2.0,1.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,2,2
0.14086444619615404,2.0,2.0,2.0,1.0,2.0,1.0,12.0,2.0,1.0,1.0,2,2.0,2.0,2.0,2,2.0,2,1.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1
0.12610591848331734,2.0,2.0,2.0,3.0,2.0,1.0,15.0,7.0,1.0,3.0,12,1.0,2.0,6.0,5,2.0,4,3.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,2
0.27340145606389593,2.0,2.0,2.0,2.0,2.0,1.0,12.0,2.0,1.0,3.0,12,1.0,1.0,6.0,5,2.0,3,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,2
0.14728380655718795,2.0,2.0,2.0,3.0,2.0,3.0,10.0,7.0,2.0,4.0,1,1.0,2.0,6.0,2,2.0,3,3.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3,4,1
-0.18584052961655131,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,1,2.0,2.0,9.0,3,2.0,1,3.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,5,1
0.07550446300321217,2.0,2.0,2.0,3.0,2.0,1.0,13.0,2.0,11.0,1.0,11,3.0,2.0,4.0,4,2.0,1,3.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3,1
0.1385013027685525,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,4.0,5.0,2,1.0,2.0,6.0,2,2.0,2,3.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5,3,2
0.15032195502727033,2.0,2.0,2.0,3.0,2.0,1.0,5.0,7.0,7.0,4.0,11,4.0,1.0,1.0,3,2.0,1,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,3,2
-0.06789933282661777,2.0,2.0,2.0,3.0,2.0,1.0,7.0,2.0,6.0,6.0,1,4.0,2.0,6.0,5,6.0,1,1.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,3,1
0.014232376958414877,2.0,2.0,2.0,1.0,2.0,1.0,7.0,2.0,3.0,1.0,1,2.0,1.0,7.0,3,2.0,2,3.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1
0.09780791253963289,2.0,2.0,2.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,1,2.0,1.0,2.0,6,2.0,4,1.0,3.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,2
0.060879467309668055,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,1.0,4.0,7,1.0,1.0,6.0,4,2.0,3,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,5,2
-0.2758301325338694,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,6.0,3.0,1,1.0,2.0,6.0,5,2.0,3,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2
-0.04222049857575644,1.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,5.0,1.0,11,1.0,2.0,6.0,4,2.0,3,3.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,2,2
0.1815565057779129,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,1.0,6.0,1,1.0,1.0,6.0,4,2.0,1,3.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1,4,1
-0.13952278163844092,2.0,2.0,2.0,8.0,2.0,1.0,10.0,7.0,4.0,1.0,1,2.0,2.0,1.0,3,2.0,1,1.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2
-0.03427481225750751,1.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,2.0,5.0,1,1.0,2.0,1.0,3,2.0,1,1.0,3.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,1
-0.18424342824216705,2.0,1.0,2.0,3.0,2.0,1.0,7.0,2.0,6.0,1.0,11,1.0,2.0,1.0,4,2.0,2,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,2,1
0.1354408344584435,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,2.0,5.0,2,1.0,2.0,1.0,3,2.0,4,3.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,3,1
-0.027906538067415082,1.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,2.0,5.0,2,1.0,2.0,7.0,4,2.0,3,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1,5,1
0.018541158148971646,2.0,1.0,2.0,3.0,2.0,1.0,12.0,2.0,3.0,1.0,4,1.0,2.0,1.0,4,2.0,4,3.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,5,1
-0.11494202547112829,2.0,2.0,2.0,3.0,2.0,1.0,12.0,2.0,2.0,2.0,11,4.0,2.0,6.0,3,6.0,1,2.0,5.0,1.0,2.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3,2
0.08602161669353209,2.0,1.0,2.0,3.0,2.0,1.0,13.0,4.0,4.0,1.0,1,1.0,2.0,4.0,3,2.0,1,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6,2,1
-0.0780032638755775,2.0,1.0,2.0,3.0,2.0,1.0,6.0,2.0,7.0,5.0,3,3.0,2.0,4.0,3,2.0,2,3.0,5.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,4,2
-0.01841925565359042,2.0,2.0,2.0,3.0,2.0,1.0,8.0,2.0,2.0,5.0,1,1.0,2.0,1.0,4,2.0,2,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,3,1
0.13669645592647922,2.0,2.0,2.0,3.0,2.0,1.0,13.0,2.0,2.0,1.0,1,2.0,2.0,6.0,4,2.0,4,1.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,3,2
-0.01037917948720798,2.0,2.0,2.0,3.0,2.0,1.0,6.0,7.0,5.0,1.0,1,4.0,2.0,6.0,3,6.0,3,1.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,4,1
0.24685786822622693,2.0,2.0,2.0,3.0,2.0,1.0,12.0,7.0,7.0,3.0,1,1.0,2.0,6.0,4,2.0,4,3.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,3,1
-0.29404500557786767,1.0,2.0,2.0,3.0,2.0,1.0,6.0,2.0,5.0,3.0,1,3.0,2.0,1.0,4,2.0,1,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1
0.04963364657404995,2.0,2.0,2.0,3.0,2.0,1.0,8.0,2.0,4.0,5.0,1,1.0,2.0,6.0,3,2.0,3,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3,1
-0.1268649756577264,2.0,2.0,2.0,3.0,2.0,1.0,10.0,2.0,3.0,5.0,11,3.0,1.0,4.0,4,2.0,4,4.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2
0.3568643409168957,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,3.0,5.0,11,1.0,2.0,4.0,3,1.0,4,2.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,6,3,1
0.26399271208540814,2.0,2.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,5.0,1,1.0,2.0,5.0,6,1.0,4,2.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,3,1
-0.06756965007062044,2.0,2.0,2.0,3.0,2.0,3.0,17.0,1.0,2.0,4.0,1,1.0,2.0,6.0,4,6.0,2,2.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2,4,1
0.286927760120921,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,8.0,4.0,4,3.0,2.0,5.0,1,1.0,1,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,6,1
0.025826070661375253,2.0,2.0,2.0,3.0,2.0,1.0,6.0,1.0,5.0,5.0,2,2.0,2.0,5.0,2,1.0,3,2.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2
-0.2496350656278754,2.0,2.0,2.0,3.0,2.0,1.0,10.0,1.0,5.0,3.0,1,3.0,2.0,6.0,3,1.0,4,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2,5,2
0.11159417491240971,2.0,2.0,2.0,3.0,2.0,1.0,13.0,1.0,1.0,5.0,3,2.0,2.0,8.0,1,1.0,2,2.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,2,1
0.17773915631838733,2.0,2.0,2.0,3.0,2.0,1.0,12.0,7.0,2.0,4.0,1,3.0,2.0,5.0,3,2.0,1,2.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,3,2
0.3140591300950524,2.0,2.0,2.0,1.0,2.0,1.0,7.0,7.0,3.0,3.0,11,2.0,2.0,5.0,2,1.0,4,2.0,2.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,5,1
-0.07534112978251985,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,3.0,1,1.0,2.0,1.0,1,1.0,4,2.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1
-0.04673769780253769,2.0,2.0,2.0,3.0,2.0,1.0,8.0,7.0,4.0,6.0,1,3.0,2.0,1.0,2,1.0,3,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7,5,2
-0.1811057774641036,2.0,2.0,2.0,3.0,2.0,1.0,9.0,1.0,2.0,6.0,5,2.0,2.0,5.0,3,1.0,4,2.0,1.0,1.0,4.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2
-0.06055360879577319,2.0,2.0,2.0,8.0,2.0,1.0,7.0,1.0,2.0,4.0,11,3.0,2.0,6.0,2,1.0,3,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,5,2
0.09999094065311363,2.0,2.0,2.0,3.0,2.0,1.0,3.0,7.0,4.0,5.0,1,3.0,1.0,1.0,2,1.0,1,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5,5,1
-0.041344257940546726,2.0,2.0,2.0,3.0,2.0,1.0,8.0,7.0,2.0,5.0,1,3.0,2.0,5.0,5,1.0,1,2.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,2,1
0.20464745808052437,2.0,2.0,2.0,3.0,2.0,1.0,9.0,1.0,3.0,5.0,1,1.0,1.0,4.0,3,1.0,1,2.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,2,2
0.11847804303398032,2.0,2.0,2.0,1.0,2.0,1.0,7.0,1.0,3.0,3.0,2,3.0,2.0,6.0,1,1.0,1,2.0,1.0,1.0,4.0,3.0,1.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,3,2
-0.3194958994319396,2.0,2.0,2.0,3.0,2.0,1.0,17.0,1.0,4.0,5.0,12,2.0,2.0,6.0,1,1.0,3,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,1
0.03288590447426593,2.0,2.0,2.0,3.0,2.0,1.0,12.0,1.0,97.0,3.0,1,1.0,2.0,1.0,3,1.0,1,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,3,2
-0.12577335216119376,2.0,2.0,2.0,2.0,2.0,1.0,8.0,2.0,3.0,3.0,11,1.0,1.0,2.0,1,1.0,1,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,4,2
0.28623169385112796,2.0,2.0,2.0,3.0,2.0,1.0,12.0,1.0,2.0,5.0,1,2.0,2.0,6.0,3,1.0,2,2.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,6,1
0.18480649508291688,1.0,2.0,2.0,3.0,2.0,1.0,12.0,1.0,12.0,1.0,1,1.0,2.0,5.0,2,1.0,1,2.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1,2,1
-0.06194131883953126,2.0,2.0,2.0,3.0,2.0,1.0,15.0,1.0,4.0,2.0,1,2.0,2.0,6.0,2,1.0,2,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,4,1
-0.13734153070769062,2.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,6.0,5.0,1,2.0,2.0,6.0,2,1.0,1,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,4,2
0.0021715353893441056,2.0,1.0,2.0,3.0,2.0,1.0,17.0,4.0,3.0,3.0,11,2.0,1.0,6.0,2,1.0,1,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2
-0.1673699106813076,2.0,1.0,2.0,3.0,2.0,4.0,17.0,1.0,3.0,5.0,1,2.0,2.0,1.0,1,1.0,1,2.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,4,2
-0.11090756071001519,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,4.0,5.0,1,2.0,1.0,1.0,1,1.0,2,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,1
-0.272431137979379,1.0,1.0,2.0,3.0,2.0,1.0,10.0,1.0,1.0,6.0,1,2.0,2.0,5.0,2,6.0,2,3.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2
0.04307786131466478,2.0,1.0,2.0,1.0,2.0,1.0,6.0,7.0,6.0,3.0,2,2.0,2.0,6.0,1,1.0,3,2.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1,3,2
-0.12134352882129845,2.0,1.0,2.0,8.0,2.0,1.0,2.0,2.0,6.0,3.0,11,1.0,2.0,7.0,3,6.0,1,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,4,2
0.10162881373658028,2.0,1.0,2.0,3.0,2.0,1.0,6.0,7.0,6.0,1.0,6,1.0,2.0,4.0,6,1.0,4,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2,3,1
0.16828434156309632,2.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0,16.0,5.0,1,1.0,2.0,2.0,3,1.0,4,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1,5,2
0.4594569530737427,1.0,1.0,2.0,3.0,2.0,1.0,15.0,1.0,1.0,1.0,2,1.0,2.0,1.0,4,2.0,4,2.0,3.0,1.0,1.0,2.0,3.0,1.0,5.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,6,2
0.08319335483602618,2.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,2,1.0,2.0,1.0,3,6.0,2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,6,1
0.1393477685200556,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,1.0,1.0,6,1.0,2.0,9.0,5,1.0,2,3.0,4.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,4,2
-0.044546772911211015,2.0,1.0,2.0,3.0,2.0,1.0,16.0,5.0,1.0,1.0,7,1.0,2.0,9.0,6,6.0,1,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1
-0.1755484357231681,1.0,1.0,2.0,3.0,2.0,1.0,10.0,2.0,4.0,5.0,2,1.0,2.0,2.0,3,6.0,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5,3,2
0.12722267353556727,2.0,1.0,2.0,8.0,2.0,1.0,7.0,1.0,7.0,5.0,10,1.0,1.0,2.0,3,1.0,2,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4,2,1
0.11155036355887493,2.0,1.0,2.0,3.0,2.0,1.0,10.0,7.0,9.0,2.0,2,1.0,1.0,2.0,5,1.0,4,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,4,2
