CC22_320a,numchildren,CC22_300d_3,CC22_300d_1,CC22_300d_4,CC22_300d_6,CC22_300d_5,CC22_300d_2,CC22_309f,hispanic,CC22_300b_7,CC22_302,pew_religimp,faminc_new,CC22_327a,transgender,urbancity,employ,CC22_360,CC22_300b_8,gender4,CC22_303,CC22_300b_2,ideo5,gunown,sexuality,CC22_300b_6,CC22_309e,marstat,CC22_300b_4,CC22_320b,CC22_304,CC22_320c,industry,educ,race,CC22_300b_1,CC22_333,religpew,CC22_300b_3,presvote20post,presvote16post,CC22_300b_5,CC22_306,investor
1,0.8994649176258536,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,97.0,2.0,2.0,2,5.0,3.0,2.0,2,3.0,2.0,4,1.0,1.0,2.0,4.0,5.0,2.0,4.0,1.0,2.0,7.0,4,1,1.0,3.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0,1.3090086458518115,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,10.0,2.0,2.0,4,1.0,3.0,1.0,1,2.0,2.0,4,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,5,1,2.0,4.0,1,2.0,2.0,2.0,1.0,4.0,1.0
1,0.8072944467151326,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2,1.0,3.0,2.0,1,4.0,2.0,5,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,2,1,2.0,5.0,1,2.0,2.0,2.0,1.0,1.0,1.0
0,0.2958801269758593,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,97.0,1.0,2.0,2,5.0,4.0,2.0,1,4.0,2.0,5,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,6,1,1.0,3.0,1,2.0,2.0,2.0,1.0,4.0,2.0
1,2.962588161067789,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,1,4.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,7.0,2,1,1.0,2.0,2,2.0,1.0,6.0,2.0,1.0,2.0
0,2.9312314284564507,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,7.0,1.0,2.0,4,5.0,1.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,3,1,1.0,2.0,9,1.0,2.0,1.0,2.0,1.0,1.0
1,3.170551351917793,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,97.0,1.0,2.0,4,5.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,2.0,3.0,6.0,2.0,2.0,1.0,3.0,12.0,2,5,1.0,1.0,1,1.0,1.0,7.0,2.0,3.0,2.0
1,5.207534061627805,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1,6.0,3.0,2.0,2,3.0,1.0,1,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,2,1,2.0,1.0,2,2.0,1.0,2.0,2.0,1.0,2.0
0,2.7185197185131016,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4,1.0,1.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,12.0,2,1,2.0,1.0,1,2.0,1.0,1.0,2.0,4.0,2.0
0,3.5430805840070114,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,9.0,2.0,2.0,4,2.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,6.0,2,1,2.0,1.0,2,2.0,1.0,4.0,2.0,1.0,1.0
0,2.863765933088735,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,4,2.0,2.0,2.0,2,5.0,1.0,3,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,17.0,2,1,2.0,2.0,2,1.0,1.0,1.0,1.0,3.0,2.0
1,2.46734060084386,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,2,6.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,5.0,4,1,1.0,1.0,2,2.0,6.0,1.0,2.0,1.0,2.0
0,3.8790007924816012,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,1,5.0,2.0,2.0,2,3.0,1.0,5,3.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,15.0,3,1,1.0,1.0,1,2.0,1.0,2.0,2.0,1.0,1.0
1,3.4304877441671873,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2,5.0,1.0,2.0,1,4.0,2.0,3,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,15.0,2,1,1.0,1.0,2,2.0,1.0,2.0,2.0,2.0,2.0
0,3.6347424924799743,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,5.0,1.0,2.0,2,1.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,8.0,2,1,1.0,1.0,2,2.0,1.0,2.0,2.0,1.0,2.0
1,3.364961367472537,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2,5.0,2.0,2.0,1,3.0,2.0,3,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,12.0,2,1,2.0,1.0,12,1.0,1.0,1.0,2.0,1.0,2.0
0,3.6155178432966175,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,97.0,2.0,2.0,4,5.0,1.0,2.0,1,3.0,2.0,3,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,12.0,2,1,2.0,2.0,2,1.0,1.0,1.0,2.0,1.0,2.0
0,2.030643582374034,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,1,6.0,2.0,1.0,2,3.0,1.0,3,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,8.0,2,1,1.0,1.0,2,2.0,2.0,4.0,2.0,4.0,1.0
1,2.98974058217701,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2,1.0,2.0,2.0,1,2.0,2.0,3,1.0,6.0,2.0,4.0,1.0,2.0,3.0,1.0,4.0,10.0,2,1,2.0,2.0,11,1.0,1.0,2.0,2.0,2.0,2.0
1,3.1638973059937,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,8.0,1.0,2.0,2,1.0,2.0,2.0,2,3.0,2.0,1,1.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,7.0,2,1,1.0,1.0,1,1.0,1.0,2.0,2.0,1.0,2.0
0,3.3303786175678423,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2,5.0,2.0,2.0,2,3.0,1.0,6,3.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,8.0,2,1,1.0,1.0,1,2.0,6.0,1.0,2.0,2.0,2.0
1,3.985262399433488,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,8.0,1.0,2.0,2,5.0,2.0,2.0,1,3.0,2.0,3,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,10.0,2,1,1.0,2.0,2,1.0,1.0,1.0,2.0,1.0,2.0
0,3.7855753832482786,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,97.0,1.0,2.0,2,2.0,1.0,2.0,2,3.0,1.0,3,1.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,10.0,2,2,2.0,1.0,10,1.0,1.0,1.0,2.0,2.0,2.0
1,2.537609081555569,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2,9.0,2.0,2.0,2,5.0,2.0,1,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,5.0,3,1,2.0,1.0,2,2.0,1.0,7.0,2.0,2.0,2.0
0,4.568047855090439,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,3.0,3.0,1.0,2.0,3,5.0,3.0,2.0,2,3.0,1.0,4,8.0,4.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,9.0,2,3,1.0,2.0,1,2.0,1.0,7.0,2.0,1.0,1.0
1,3.8517932579175227,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,4,5.0,2.0,2.0,2,3.0,2.0,3,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,12.0,5,1,2.0,3.0,2,2.0,1.0,1.0,2.0,1.0,2.0
1,1.2246088554077814,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,8.0,2.0,2.0,2,5.0,2.0,2.0,2,4.0,1.0,6,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,4.0,10.0,2,1,2.0,2.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0,0.8932079879500657,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,9.0,1.0,2.0,2,7.0,2.0,2.0,2,4.0,1.0,3,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,10.0,5,1,1.0,3.0,1,1.0,1.0,7.0,2.0,1.0,2.0
0,3.308629807489923,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3,5.0,1.0,2.0,1,3.0,1.0,6,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,2,6,2.0,2.0,1,2.0,2.0,2.0,1.0,1.0,1.0
1,3.62078280367777,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,2.0,13.0,2.0,2.0,4,5.0,2.0,2.0,2,3.0,1.0,3,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,12.0,5,1,1.0,1.0,2,2.0,1.0,3.0,1.0,1.0,2.0
1,2.389577645516548,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,2,5.0,3.0,1.0,2,4.0,1.0,6,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,12.0,1,1,2.0,1.0,2,2.0,2.0,1.0,2.0,1.0,1.0
0,4.4140215455284215,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2,5.0,2.0,2.0,2,4.0,1.0,4,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,7.0,4,1,1.0,2.0,11,1.0,1.0,1.0,2.0,1.0,2.0
1,3.975278146015454,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,1,7.0,3.0,2.0,1,5.0,1.0,6,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,4,1,2.0,2.0,1,1.0,1.0,1.0,2.0,1.0,2.0
0,3.84242860232439,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,6.0,1.0,2.0,4,1.0,2.0,2.0,1,3.0,1.0,3,3.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,2.0,10.0,3,1,1.0,2.0,2,2.0,2.0,7.0,2.0,2.0,2.0
0,3.4354133303376893,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1,5.0,2.0,2.0,2,4.0,2.0,2,2.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,12.0,2,5,2.0,2.0,1,2.0,2.0,1.0,2.0,1.0,2.0
1,3.8535070465468078,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,2,5.0,1.0,2.0,2,3.0,1.0,1,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2,1,1.0,2.0,1,2.0,6.0,1.0,2.0,1.0,2.0
0,1.4057559968718152,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,7.0,2.0,2.0,4,5.0,2.0,2.0,1,4.0,1.0,2,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,6.0,2,1,2.0,2.0,1,2.0,6.0,1.0,2.0,1.0,2.0
0,1.4723722408025701,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2,5.0,2.0,2.0,1,3.0,2.0,2,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,10.0,2,1,1.0,1.0,5,2.0,1.0,7.0,1.0,2.0,2.0
1,2.023893458162777,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,16.0,1.0,2.0,3,5.0,1.0,2.0,2,5.0,1.0,3,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,3,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0
1,1.9062381932379053,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,9.0,2.0,2.0,2,1.0,1.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,5.0,2,1,1.0,3.0,1,2.0,6.0,4.0,2.0,1.0,2.0
0,0.46290657321861284,1.0,2.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,2,5.0,1.0,2.0,2,3.0,2.0,4,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,4.0,4.0,2,1,2.0,2.0,2,1.0,6.0,2.0,2.0,1.0,2.0
1,2.7976471688557414,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,7.0,1.0,3.0,1,2.0,1.0,2.0,2,4.0,2.0,5,8.0,1.0,2.0,5.0,6.0,1.0,4.0,1.0,5.0,9.0,1,8,2.0,2.0,12,2.0,2.0,6.0,1.0,3.0,2.0
1,1.7890369195839595,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,8.0,2.0,2.0,2,2.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,10.0,5,1,2.0,1.0,11,1.0,1.0,1.0,2.0,2.0,2.0
0,0.844479997898723,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0,2.0,1,7.0,2.0,2.0,1,4.0,2.0,3,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,4,1,2.0,1.0,10,1.0,1.0,7.0,2.0,2.0,2.0
0,1.0390747964002782,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,97.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,10.0,2,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0,2.0042069112005865,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,4,4.0,2.0,2.0,2,3.0,1.0,2,2.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,9.0,5,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,2.0
1,1.6379477765461765,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,11.0,1.0,2.0,2,4.0,1.0,2.0,1,4.0,2.0,3,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,13.0,6,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
0,1.1234295956471358,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,6.0,3.0,8.0,1.0,2.0,3,6.0,1.0,2.0,1,4.0,2.0,1,3.0,1.0,2.0,4.0,6.0,1.0,3.0,1.0,4.0,12.0,5,7,2.0,2.0,9,2.0,1.0,1.0,2.0,2.0,2.0
1,1.3154163212120382,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,4.0,8.0,4,1,1.0,1.0,2,2.0,6.0,1.0,2.0,1.0,1.0
1,1.8577061732606963,1.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,6.0,2.0,97.0,2.0,2.0,3,5.0,1.0,2.0,2,3.0,2.0,2,1.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,2.0,5.0,3,1,1.0,2.0,10,1.0,1.0,1.0,2.0,1.0,2.0
1,1.5214038992116161,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,1,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,13.0,2,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,2.0
1,1.1249751402254604,1.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,1,5.0,2.0,1.0,2,4.0,1.0,1,3.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,4.0,17.0,3,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,-0.01868009256462328,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3,6.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,2.0,5.0,4.0,1.0,3.0,1.0,4.0,10.0,1,1,2.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
0,0.4887444594032613,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,10.0,1.0,2.0,3,1.0,1.0,2.0,1,2.0,2.0,1,3.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3,1,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,0.20124900521473257,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,8.0,1.0,2.0,2,9.0,2.0,2.0,1,2.0,1.0,2,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,13.0,6,1,2.0,1.0,9,2.0,1.0,1.0,2.0,1.0,1.0
1,-0.41574968834237036,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,10.0,1.0,2.0,3,6.0,1.0,1.0,2,3.0,2.0,2,3.0,3.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,14.0,5,1,2.0,1.0,11,2.0,1.0,1.0,2.0,2.0,2.0
0,0.2877946227624994,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1,4.0,2.0,2.0,1,3.0,1.0,1,3.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,2,1,1.0,1.0,9,2.0,6.0,1.0,2.0,1.0,2.0
1,-0.1520448871442098,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,8.0,1.0,2.0,2,7.0,2.0,2.0,2,3.0,2.0,2,1.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,3.0,15.0,2,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,1.0
1,0.02028487911062317,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4,2.0,2.0,1.0,2,3.0,2.0,2,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,7.0,5,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
0,0.2700886402253493,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4,1.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,4.0,8.0,2,1,2.0,1.0,10,2.0,1.0,7.0,2.0,1.0,2.0
1,0.27276323645628164,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,2.0,4,6.0,1.0,2.0,1,4.0,1.0,2,1.0,3.0,2.0,4.0,6.0,2.0,2.0,1.0,4.0,4.0,3,1,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,2.0
1,-0.35569824642794867,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,3.0,1.0,1.0,2.0,1,5.0,2.0,2.0,2,4.0,2.0,2,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,8.0,4,4,1.0,1.0,12,1.0,1.0,1.0,2.0,1.0,1.0
0,-0.055418895119338486,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,4,5.0,2.0,2.0,1,4.0,2.0,2,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,12.0,3,6,1.0,1.0,9,2.0,1.0,2.0,2.0,1.0,2.0
0,-0.005604973842575439,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,4,4.0,2.0,2.0,1,3.0,1.0,1,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3,1,1.0,1.0,9,2.0,1.0,1.0,2.0,1.0,2.0
0,-0.32526873479235097,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3,5.0,2.0,2.0,1,3.0,2.0,2,3.0,5.0,2.0,3.0,5.0,1.0,3.0,1.0,4.0,16.0,2,1,2.0,1.0,9,1.0,1.0,3.0,2.0,1.0,2.0
1,-0.06427005336225491,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,2,6.0,2.0,2.0,2,3.0,2.0,1,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,4.0,8.0,2,1,2.0,1.0,11,2.0,1.0,7.0,2.0,1.0,2.0
0,0.36991127772817983,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,2,7.0,2.0,2.0,1,3.0,2.0,2,3.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3,2,1.0,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0
1,0.023397844187852204,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,1.0,2.0,2,1.0,2.0,2.0,1,3.0,2.0,2,3.0,6.0,2.0,3.0,5.0,2.0,4.0,1.0,4.0,12.0,2,1,2.0,1.0,2,2.0,1.0,4.0,2.0,1.0,2.0
1,-0.08943508612030684,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,4,1.0,4.0,2.0,1,2.0,2.0,2,3.0,3.0,2.0,3.0,6.0,1.0,3.0,1.0,4.0,10.0,4,1,2.0,1.0,12,2.0,1.0,1.0,2.0,1.0,2.0
1,0.3394039629572316,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1,5.0,4.0,2.0,1,3.0,2.0,2,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,4.0,13.0,3,1,2.0,1.0,7,2.0,1.0,5.0,2.0,1.0,2.0
1,0.3889695905581326,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2,2.0,1.0,2.0,2,3.0,2.0,3,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,12.0,4,1,2.0,1.0,1,1.0,1.0,1.0,2.0,4.0,1.0
0,0.1529999479852019,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,10.0,1.0,2.0,1,1.0,2.0,2.0,1,3.0,2.0,1,3.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,3.0,7.0,2,1,2.0,1.0,2,2.0,1.0,1.0,2.0,1.0,2.0
0,0.29279930952344446,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,5.0,2.0,2.0,1,3.0,1.0,3,3.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,12.0,3,1,2.0,1.0,11,2.0,1.0,1.0,2.0,2.0,2.0
1,0.4134015949643652,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,2,5.0,2.0,2.0,1,3.0,1.0,1,3.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,10.0,3,1,2.0,1.0,11,1.0,1.0,1.0,2.0,1.0,2.0
1,0.28796341009421933,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,1.0,2.0,4,2.0,1.0,2.0,2,3.0,1.0,2,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,5,1,2.0,1.0,10,1.0,1.0,1.0,2.0,1.0,2.0
1,0.40832169559684395,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,8.0,1.0,2.0,1,1.0,1.0,2.0,1,3.0,1.0,1,3.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,4.0,16.0,3,1,1.0,1.0,11,2.0,1.0,7.0,2.0,2.0,2.0
1,0.029803211631449108,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,9.0,1.0,2.0,4,9.0,1.0,2.0,1,4.0,1.0,3,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,10.0,3,1,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,1.0
1,-0.1801468539860837,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,2.0,1,8.0,2.0,2.0,2,3.0,1.0,2,1.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,10.0,3,1,1.0,1.0,11,2.0,1.0,7.0,2.0,4.0,2.0
1,0.04314305981086689,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,4.0,97.0,1.0,2.0,1,5.0,1.0,2.0,2,3.0,1.0,2,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,6.0,2,6,2.0,1.0,11,2.0,1.0,1.0,2.0,1.0,2.0
1,0.0033651934004089853,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,97.0,1.0,2.0,4,6.0,2.0,2.0,2,3.0,2.0,3,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,16.0,1,1,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,1.0
