investor,CC22_306,CC22_300b_5,CC22_300d_2,presvote16post,presvote20post,CC22_300b_3,CC22_300d_5,numchildren,religpew,CC22_333,CC22_300b_1,race,educ,industry,CC22_320c,CC22_304,CC22_320b,CC22_300b_4,marstat,CC22_309e,CC22_300d_6,CC22_300b_6,CC22_300d_4,sexuality,gunown,ideo5,CC22_300b_2,CC22_300d_1,CC22_320a,CC22_303,gender4,CC22_300b_8,CC22_360,CC22_300d_3,employ,urbancity,transgender,CC22_327a,faminc_new,pew_religimp,CC22_302,CC22_300b_7,hispanic,CC22_309f
1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.097001275950144,2,2.0,2.0,1,5,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1,1.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,1,2.0,1.0,8.0,2.0,2.0,2.0,2.0,3.0
1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,2.8972044063438624,2,1.0,1.0,1,5,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5,2.0,2.0,0,1.0,3,2.0,3.0,1.0,1.0,1,2.0,1.0,8.0,4.0,3.0,2.0,2.0,1.0
2.0,4.0,1.0,2.0,6.0,2.0,2.0,2.0,2.1185607447858543,1,4.0,2.0,3,3,16.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,2.0,8.0,2,2.0,2.0,6.0,1.0,4.0,2.0,1.0,1.0
2.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,3.263559415353371,12,1.0,1.0,1,3,10.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,3,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,1.0,2.0,7.0,2.0,2.0,2.0,1.4899027795760549,11,3.0,2.0,1,2,7.0,3.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4,2.0,2.0,0,4.0,2,2.0,3.0,2.0,1.0,3,2.0,1.0,9.0,1.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.9403610483896991,1,1.0,2.0,1,6,16.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,3,2.0,1.0,13.0,3.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.1700596260390606,6,3.0,2.0,1,6,6.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,1.0,0,3.0,1,2.0,3.0,1.0,5.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0378969563686572,10,1.0,2.0,1,5,14.0,4.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,3.0,2,2.0,2.0,1,1.0,2,2.0,2.0,1.0,5.0,4,2.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0
2.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,-0.0417941307465882,1,2.0,1.0,6,4,5.0,3.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,1,3.0,2,2.0,1.0,2.0,1.0,1,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.9169245614736696,11,4.0,2.0,1,3,16.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,3,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,4,2.0,2.0,6.0,4.0,5.0,2.0,2.0,2.0
2.0,3.0,2.0,2.0,6.0,3.0,1.0,1.0,-0.1655025047684277,3,5.0,2.0,2,4,12.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,3.0,4,2.0,2.0,0,3.0,2,2.0,3.0,1.0,2.0,1,2.0,2.0,9.0,1.0,6.0,2.0,1.0,1.0
2.0,2.0,2.0,1.0,7.0,1.0,2.0,1.0,0.9766536117476792,11,2.0,1.0,1,6,9.0,5.0,2.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,3,1.0,1.0,1,3.0,2,2.0,1.0,1.0,1.0,3,2.0,1.0,9.0,4.0,6.0,2.0,2.0,5.0
2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.1266332441717498,11,1.0,2.0,1,5,14.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,1,2.0,2.0,1.0,1.0,4,2.0,1.0,11.0,4.0,5.0,1.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.020724428047304,1,1.0,1.0,1,4,9.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,6,1.0,2.0,1,5.0,2,2.0,2.0,1.0,1.0,3,2.0,1.0,7.0,3.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,0.981898275146875,2,1.0,1.0,3,4,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,4.0,2,2.0,2.0,1.0,1.0,3,2.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0
2.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,-0.0296375756895231,1,1.0,1.0,1,4,10.0,4.0,1.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,4.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0
2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,-0.0279826351758368,11,1.0,2.0,6,2,14.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,3,2.0,1.0,1,4.0,2,2.0,2.0,1.0,6.0,1,2.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.7378294849845677,1,3.0,2.0,1,5,10.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,4.0,1,2.0,3.0,2.0,1.0,2,2.0,2.0,10.0,1.0,5.0,2.0,2.0,1.0
1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,-0.1349437526942553,11,5.0,1.0,1,5,10.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4,2.0,1.0,0,3.0,2,2.0,1.0,1.0,1.0,2,2.0,2.0,10.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0516253027149844,9,3.0,2.0,1,3,10.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,2.0,1,2.0,1.0,1.0,1.0,2,2.0,1.0,10.0,4.0,5.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.082431715152328,11,2.0,1.0,1,4,6.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,0,4.0,1,2.0,3.0,2.0,1.0,2,2.0,1.0,12.0,2.0,4.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,-0.2674827042312071,4,4.0,1.0,1,3,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3,2.0,1.0,1,3.0,1,2.0,1.0,1.0,4.0,1,3.0,1.0,7.0,1.0,3.0,2.0,1.0,2.0
2.0,4.0,2.0,2.0,2.0,6.0,1.0,2.0,2.122851223064309,10,1.0,1.0,4,2,8.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,1,2.0,1.0,2.0,7.0,2,2.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0
2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.7569922604952222,1,3.0,2.0,1,2,4.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3,1.0,1.0,0,2.0,2,2.0,2.0,1.0,6.0,4,2.0,2.0,7.0,2.0,3.0,2.0,2.0,3.0
2.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,5.796851021960855,10,1.0,2.0,7,6,10.0,4.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,3.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.7907308169753604,1,5.0,1.0,1,3,5.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,5,2.0,2.0,0,3.0,1,2.0,1.0,1.0,9.0,4,2.0,2.0,3.0,1.0,5.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,7.0,1.0,2.0,2.0,6.151927479689127,2,1.0,1.0,1,5,16.0,4.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,14.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.2569771818180061,9,1.0,1.0,1,5,8.0,4.0,1.0,2.0,1.0,6.0,3.0,1.0,2.0,2.0,3.0,3.0,1,1.0,2.0,0,3.0,1,2.0,2.0,2.0,1.0,1,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.184108119959209,11,1.0,1.0,1,3,12.0,4.0,2.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.985522900804753,12,1.0,2.0,1,6,15.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1,2.0,2.0,1,4.0,2,2.0,1.0,1.0,5.0,1,2.0,1.0,14.0,2.0,4.0,2.0,2.0,4.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.9619222708281905,1,3.0,2.0,1,6,10.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,6,1.0,2.0,1,3.0,1,2.0,2.0,1.0,9.0,1,2.0,1.0,7.0,1.0,4.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0958425476715625,11,1.0,2.0,1,5,9.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,12.0,2.0,4.0,1.0,2.0,4.0
2.0,1.0,2.0,2.0,7.0,6.0,2.0,2.0,0.9718189651621496,9,1.0,2.0,7,3,7.0,4.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,1,1.0,2.0,1,2.0,1,2.0,2.0,1.0,8.0,2,2.0,1.0,9.0,4.0,2.0,2.0,2.0,4.0
2.0,4.0,1.0,2.0,7.0,1.0,2.0,2.0,2.259898365094214,11,3.0,2.0,1,3,17.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,8.0,6,1.0,2.0,0,4.0,1,1.0,3.0,2.0,4.0,1,2.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0
1.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,0.155028015867102,11,1.0,2.0,1,6,10.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1,2.0,2.0,1,3.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,9.0,2.0,4.0,2.0,1.0,4.0
1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.815507265464908,1,5.0,1.0,1,2,13.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,0,5.0,2,2.0,3.0,1.0,1.0,1,2.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0
1.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,1.9960709466428344,1,3.0,2.0,1,6,14.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,3,1.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,1,2.0,2.0,13.0,3.0,5.0,2.0,2.0,2.0
1.0,3.0,1.0,2.0,7.0,2.0,1.0,1.0,-0.0289978897090192,1,3.0,2.0,3,6,10.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,4,1.0,2.0,0,3.0,1,1.0,3.0,1.0,1.0,1,2.0,2.0,2.0,1.0,5.0,2.0,1.0,4.0
2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.112740818720573,1,4.0,2.0,6,3,10.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4,2.0,2.0,0,3.0,2,1.0,3.0,1.0,7.0,4,2.0,2.0,10.0,1.0,5.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,4.0,2.0,2.0,-0.1294917884564725,11,3.0,2.0,2,2,10.0,2.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,6,2.0,2.0,0,3.0,1,1.0,1.0,2.0,1.0,1,2.0,1.0,10.0,1.0,6.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,0.9131039704460449,4,1.0,2.0,1,6,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,2.0,1,2.0,2.0,1.0,1.0,1,2.0,1.0,12.0,1.0,3.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,7.0,2.0,2.0,2.0,-0.0963538052765211,11,4.0,1.0,1,5,8.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,4,2.0,2.0,0,3.0,2,2.0,1.0,2.0,5.0,4,2.0,2.0,9.0,2.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,-0.2097217105862394,2,2.0,1.0,5,6,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,3,1.0,2.0,1,4.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,13.0,2.0,4.0,2.0,2.0,2.0
2.0,1.0,2.0,2.0,7.0,1.0,1.0,2.0,-0.057812659502708,10,1.0,1.0,1,5,10.0,4.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1,2.0,2,2.0,1.0,2.0,1.0,1,2.0,1.0,9.0,4.0,4.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0505640596305301,11,4.0,2.0,1,3,7.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,4,2.0,2.0,0,2.0,1,2.0,1.0,2.0,1.0,4,2.0,1.0,8.0,2.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,7.0,1.0,1.0,2.0,-0.1842231679159742,12,3.0,1.0,2,3,8.0,5.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,1.0,6.0,3.0,3,1.0,2.0,1,2.0,1,2.0,2.0,2.0,2.0,4,2.0,1.0,2.0,1.0,6.0,2.0,2.0,3.0
1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.9755635045803204,12,1.0,2.0,1,6,7.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1,2.0,2.0,1,3.0,2,2.0,2.0,2.0,1.0,2,2.0,1.0,7.0,3.0,4.0,2.0,2.0,4.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,-0.2876354250621825,2,1.0,2.0,3,3,16.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,5.0,3.0,1,2.0,2.0,0,4.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,11.0,2.0,5.0,2.0,1.0,1.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.052874840976719,1,4.0,1.0,7,5,6.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,2,2.0,3.0,2.0,5.0,4,2.0,2.0,97.0,1.0,5.0,2.0,2.0,3.0
1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.960735815166873,3,2.0,1.0,3,5,14.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,3.0,1,2.0,2.0,2.0,1.0,1,2.0,1.0,13.0,2.0,4.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.9629424036039427,2,1.0,1.0,3,3,8.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2,2.0,2.0,1,2.0,2,2.0,2.0,1.0,1.0,2,2.0,1.0,12.0,2.0,4.0,2.0,1.0,4.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.0128350940715031,2,1.0,1.0,1,5,8.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2.0,0,5.0,1,2.0,3.0,2.0,1.0,2,2.0,1.0,14.0,3.0,4.0,2.0,2.0,3.0
2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.806739491683444,9,1.0,2.0,1,3,1.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1,2.0,1.0,1,3.0,1,2.0,2.0,1.0,7.0,1,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,6.0,6.0,2.0,2.0,1.2023114903429677,11,2.0,1.0,2,2,10.0,4.0,1.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,4,1.0,2.0,0,2.0,2,2.0,2.0,2.0,5.0,1,2.0,2.0,4.0,3.0,5.0,2.0,2.0,3.0
1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.9301502937389008,5,1.0,2.0,1,6,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,2,1.0,2.0,1,1.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,14.0,4.0,3.0,1.0,2.0,3.0
2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.142747215757613,10,1.0,1.0,1,5,17.0,4.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,1,3.0,1,2.0,2.0,1.0,1.0,2,2.0,1.0,8.0,4.0,2.0,2.0,2.0,1.0
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.87306514787043,5,1.0,2.0,1,5,10.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3,2.0,2.0,1,2.0,1,2.0,2.0,1.0,7.0,3,2.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.1467526585975476,3,3.0,2.0,1,5,5.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,3.0,2,2.0,3.0,1.0,1.0,2,2.0,2.0,9.0,1.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.951068158578369,1,1.0,1.0,7,2,10.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2,1.0,2.0,1,3.0,2,2.0,2.0,2.0,5.0,4,2.0,1.0,97.0,1.0,1.0,2.0,2.0,2.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,-0.2747839073259882,11,1.0,2.0,3,5,8.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1,2.0,2.0,1,4.0,1,1.0,1.0,1.0,5.0,1,2.0,1.0,10.0,2.0,5.0,2.0,1.0,2.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.1408794535687368,1,3.0,2.0,1,5,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5,2.0,2.0,0,5.0,1,2.0,3.0,2.0,5.0,2,2.0,2.0,7.0,1.0,5.0,2.0,2.0,1.0
2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.1052207317270056,1,3.0,2.0,2,6,9.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3,1.0,2.0,1,2.0,2,2.0,4.0,1.0,5.0,4,2.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0724859830380258,11,1.0,1.0,1,4,12.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3,1.0,2.0,1,4.0,1,2.0,4.0,2.0,1.0,3,2.0,1.0,9.0,2.0,3.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.072219660959626,1,2.0,2.0,2,2,17.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3,1.0,1.0,0,3.0,2,2.0,2.0,1.0,7.0,1,2.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0
1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.4849582696409498,9,1.0,1.0,1,5,10.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2,1.0,2.0,1,3.0,2,2.0,1.0,2.0,1.0,1,2.0,1.0,11.0,4.0,3.0,2.0,2.0,2.0
2.0,4.0,2.0,2.0,7.0,6.0,2.0,2.0,2.938483886688971,10,3.0,1.0,1,3,8.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,6,1.0,2.0,1,3.0,2,2.0,2.0,2.0,7.0,1,2.0,1.0,6.0,2.0,4.0,2.0,2.0,3.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,-0.128209912826778,11,4.0,2.0,1,4,5.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3,2.0,2.0,0,3.0,2,1.0,1.0,1.0,5.0,4,2.0,2.0,6.0,4.0,5.0,2.0,2.0,1.0
2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.1177691721680265,5,1.0,2.0,1,6,8.0,4.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2,1.0,2.0,1,3.0,1,2.0,2.0,2.0,8.0,2,2.0,2.0,11.0,1.0,1.0,1.0,2.0,2.0
1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,4.827796148042513,9,1.0,1.0,1,6,16.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3,2.0,2.0,0,3.0,1,2.0,1.0,2.0,7.0,2,2.0,2.0,10.0,2.0,3.0,1.0,2.0,1.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0320384465327723,1,5.0,2.0,1,3,8.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,5,2.0,2.0,0,5.0,1,1.0,3.0,1.0,1.0,2,2.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.9733296053966948,11,4.0,2.0,1,4,9.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,1,1.0,3.0,1.0,5.0,5,2.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0
2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.1406763914316814,12,1.0,1.0,1,4,14.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,6,2.0,2.0,0,3.0,1,1.0,2.0,2.0,4.0,2,2.0,1.0,97.0,4.0,4.0,2.0,2.0,5.0
1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.3950541613202794,1,5.0,2.0,1,2,15.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5,1.0,2.0,0,4.0,2,1.0,3.0,1.0,1.0,3,2.0,2.0,7.0,1.0,5.0,2.0,2.0,3.0
2.0,4.0,1.0,2.0,7.0,2.0,1.0,2.0,-0.1063080767025741,2,2.0,2.0,3,3,5.0,2.0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,1,2.0,1.0,2.0,5.0,1,2.0,2.0,9.0,1.0,5.0,2.0,1.0,4.0
2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.875498227567955,1,4.0,2.0,1,3,13.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5,2.0,2.0,0,3.0,2,1.0,3.0,2.0,5.0,2,2.0,1.0,6.0,2.0,5.0,2.0,2.0,2.0
1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.899833471739958,1,1.0,2.0,2,2,10.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,3.0,2,2.0,3.0,1.0,5.0,3,2.0,2.0,4.0,1.0,5.0,2.0,2.0,3.0
1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.9463294253726464,11,2.0,1.0,2,5,11.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,2.0,1.0,1,3.0,2,2.0,2.0,2.0,1.0,1,2.0,1.0,9.0,3.0,3.0,2.0,2.0,5.0
2.0,4.0,1.0,2.0,7.0,2.0,2.0,2.0,1.9177860036418264,2,3.0,1.0,5,2,6.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1,2.0,2.0,0,3.0,2,2.0,3.0,2.0,1.0,4,2.0,1.0,7.0,4.0,5.0,2.0,2.0,3.0
2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.939780152167797,1,3.0,2.0,1,2,6.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,4,2.0,1.0,0,4.0,2,2.0,3.0,1.0,5.0,4,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0
2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.8873593320989724,1,2.0,2.0,1,2,8.0,3.0,1.0,5.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,6,1.0,1.0,1,3.0,1,2.0,4.0,1.0,1.0,1,2.0,1.0,9.0,3.0,6.0,2.0,2.0,3.0
